,time,precipitation,location_cluster,year,month,day,week_of_year,day_of_week,day_of_year,quarter,season,month_cos,day_of_week_cos
1471,1979-08-31,3628.800066448748,1,1979,8,31,35,4,243,3,Summer,-0.5000000000000004,-0.9009688679024191
1472,1979-09-30,566.2000119313598,1,1979,9,30,39,6,273,3,Fall,-1.8369701987210297e-16,0.6234898018587334
1473,1979-10-31,4477.80008109659,1,1979,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
1474,1979-11-30,4457.900071948767,1,1979,11,30,48,4,334,4,Fall,0.8660254037844384,-0.9009688679024191
1475,1979-12-31,2203.400035582483,1,1979,12,31,1,0,365,4,Winter,1.0,1.0
1476,1980-01-31,5575.100098095834,1,1980,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
1477,1980-02-29,4446.300068944693,1,1980,2,29,9,4,60,1,Winter,0.5000000000000001,-0.9009688679024191
1478,1980-03-31,3648.6000657379627,1,1980,3,31,14,0,91,1,Spring,6.123233995736766e-17,1.0
1479,1980-04-30,1877.400029450655,1,1980,4,30,18,2,121,2,Spring,-0.4999999999999998,-0.22252093395631434
1480,1980-05-31,5181.2000832259655,1,1980,5,31,22,5,152,2,Spring,-0.8660254037844387,-0.2225209339563146
1481,1980-06-30,4128.500069588423,1,1980,6,30,27,0,182,2,Summer,-1.0,1.0
1482,1980-07-31,999.6000178903341,1,1980,7,31,31,3,213,3,Summer,-0.8660254037844388,-0.900968867902419
1483,1980-08-31,256.50000378489494,1,1980,8,31,35,6,244,3,Summer,-0.5000000000000004,0.6234898018587334
1484,1980-09-30,3299.8000524938107,1,1980,9,30,40,1,274,3,Fall,-1.8369701987210297e-16,0.6234898018587336
1485,1980-10-31,2165.8000422269106,1,1980,10,31,44,4,305,4,Fall,0.5000000000000001,-0.9009688679024191
1486,1980-11-30,3276.8000497967005,1,1980,11,30,48,6,335,4,Fall,0.8660254037844384,0.6234898018587334
1487,1980-12-31,5159.400089457631,1,1980,12,31,1,2,366,4,Winter,1.0,-0.22252093395631434
1488,1981-01-31,3433.2000572681427,1,1981,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
1489,1981-02-28,4215.000068567693,1,1981,2,28,9,5,59,1,Winter,0.5000000000000001,-0.2225209339563146
1490,1981-03-31,4772.800098665059,1,1981,3,31,14,1,90,1,Spring,6.123233995736766e-17,0.6234898018587336
1491,1981-04-30,2686.6000464335084,1,1981,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
1492,1981-05-31,5101.400083556771,1,1981,5,31,22,6,151,2,Spring,-0.8660254037844387,0.6234898018587334
1493,1981-06-30,3187.4000566899776,1,1981,6,30,27,1,181,2,Summer,-1.0,0.6234898018587336
1494,1981-07-31,1062.6000166758895,1,1981,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
1495,1981-08-31,159.20000322908163,1,1981,8,31,36,0,243,3,Summer,-0.5000000000000004,1.0
1496,1981-09-30,1658.9000306129456,1,1981,9,30,40,2,273,3,Fall,-1.8369701987210297e-16,-0.22252093395631434
1497,1981-10-31,3447.700062893331,1,1981,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
1498,1981-11-30,7512.500114232302,1,1981,11,30,49,0,334,4,Fall,0.8660254037844384,1.0
1499,1981-12-31,9941.900165565312,1,1981,12,31,53,3,365,4,Winter,1.0,-0.900968867902419
1500,1982-01-31,4374.400064311922,1,1982,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
1501,1982-02-28,4962.20007827878,1,1982,2,28,8,6,59,1,Winter,0.5000000000000001,0.6234898018587334
1502,1982-03-31,3825.8000653386116,1,1982,3,31,13,2,90,1,Spring,6.123233995736766e-17,-0.22252093395631434
1503,1982-04-30,2828.0000494122505,1,1982,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
1504,1982-05-31,2127.9000343456864,1,1982,5,31,22,0,151,2,Spring,-0.8660254037844387,1.0
1505,1982-06-30,4411.10008161515,1,1982,6,30,26,2,181,2,Summer,-1.0,-0.22252093395631434
1506,1982-07-31,2964.1000492870808,1,1982,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
1507,1982-08-31,934.0000151544809,1,1982,8,31,35,1,243,3,Summer,-0.5000000000000004,0.6234898018587336
1508,1982-09-30,3563.3000621572137,1,1982,9,30,39,3,273,3,Fall,-1.8369701987210297e-16,-0.900968867902419
1509,1982-10-31,4833.500086851418,1,1982,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
1510,1982-11-30,3142.200044557452,1,1982,11,30,48,1,334,4,Fall,0.8660254037844384,0.6234898018587336
1511,1982-12-31,6325.100101552904,1,1982,12,31,52,4,365,4,Winter,1.0,-0.9009688679024191
1512,1983-01-31,4268.500079773366,1,1983,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
1513,1983-02-28,6070.100105300546,1,1983,2,28,9,0,59,1,Winter,0.5000000000000001,1.0
1514,1983-03-31,9197.50016361475,1,1983,3,31,13,3,90,1,Spring,6.123233995736766e-17,-0.900968867902419
1515,1983-04-30,3651.200063057244,1,1983,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
1516,1983-05-31,3475.9000612422824,1,1983,5,31,22,1,151,2,Spring,-0.8660254037844387,0.6234898018587336
1517,1983-06-30,2893.8000483736396,1,1983,6,30,26,3,181,2,Summer,-1.0,-0.900968867902419
1518,1983-07-31,2334.200040511787,1,1983,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
1519,1983-08-31,2819.3000485748053,1,1983,8,31,35,2,243,3,Summer,-0.5000000000000004,-0.22252093395631434
1520,1983-09-30,1033.300020635128,1,1983,9,30,39,4,273,3,Fall,-1.8369701987210297e-16,-0.9009688679024191
1521,1983-10-31,2233.300035469234,1,1983,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
1522,1983-11-30,7619.600132867694,1,1983,11,30,48,2,334,4,Fall,0.8660254037844384,-0.22252093395631434
1523,1983-12-31,10935.600180335343,1,1983,12,31,52,5,365,4,Winter,1.0,-0.2225209339563146
1524,1984-01-31,2655.6000547632575,1,1984,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
1525,1984-02-29,4160.900070846081,1,1984,2,29,9,2,60,1,Winter,0.5000000000000001,-0.22252093395631434
1526,1984-03-31,6262.5001051574945,1,1984,3,31,13,5,91,1,Spring,6.123233995736766e-17,-0.2225209339563146
1527,1984-04-30,3965.2000703066587,1,1984,4,30,18,0,121,2,Spring,-0.4999999999999998,1.0
1528,1984-05-31,3351.300065100193,1,1984,5,31,22,3,152,2,Spring,-0.8660254037844387,-0.900968867902419
1529,1984-06-30,4384.8000775799155,1,1984,6,30,26,5,182,2,Summer,-1.0,-0.2225209339563146
1530,1984-07-31,988.8000148832798,1,1984,7,31,31,1,213,3,Summer,-0.8660254037844388,0.6234898018587336
1531,1984-08-31,3332.300066202879,1,1984,8,31,35,4,244,3,Summer,-0.5000000000000004,-0.9009688679024191
1532,1984-09-30,1123.200020082295,1,1984,9,30,39,6,274,3,Fall,-1.8369701987210297e-16,0.6234898018587334
1533,1984-10-31,3701.6000627726316,1,1984,10,31,44,2,305,4,Fall,0.5000000000000001,-0.22252093395631434
1534,1984-11-30,7698.900125525892,1,1984,11,30,48,4,335,4,Fall,0.8660254037844384,-0.9009688679024191
1535,1984-12-31,3210.000060208142,1,1984,12,31,1,0,366,4,Winter,1.0,1.0
1536,1985-01-31,789.2000137269497,1,1985,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
1537,1985-02-28,2716.1000454202294,1,1985,2,28,9,3,59,1,Winter,0.5000000000000001,-0.900968867902419
1538,1985-03-31,2833.0000452920794,1,1985,3,31,13,6,90,1,Spring,6.123233995736766e-17,0.6234898018587334
1539,1985-04-30,1726.3000340610743,1,1985,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
1540,1985-05-31,3126.600059106946,1,1985,5,31,22,4,151,2,Spring,-0.8660254037844387,-0.9009688679024191
1541,1985-06-30,1309.1000175699592,1,1985,6,30,26,6,181,2,Summer,-1.0,0.6234898018587334
1542,1985-07-31,1512.1000318154693,1,1985,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
1543,1985-08-31,997.1000205948949,1,1985,8,31,35,5,243,3,Summer,-0.5000000000000004,-0.2225209339563146
1544,1985-09-30,4027.0000670179725,1,1985,9,30,40,0,273,3,Fall,-1.8369701987210297e-16,1.0
1545,1985-10-31,2350.5000362694263,1,1985,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
1546,1985-11-30,4592.400078482926,1,1985,11,30,48,5,334,4,Fall,0.8660254037844384,-0.2225209339563146
1547,1985-12-31,2326.4000415578485,1,1985,12,31,1,1,365,4,Winter,1.0,0.6234898018587336
1548,1986-01-31,4115.000072054565,1,1986,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
1549,1986-02-28,10007.50017184019,1,1986,2,28,9,4,59,1,Winter,0.5000000000000001,-0.9009688679024191
1550,1986-03-31,4155.300072349608,1,1986,3,31,14,0,90,1,Spring,6.123233995736766e-17,1.0
1551,1986-04-30,2096.4000392630696,1,1986,4,30,18,2,120,2,Spring,-0.4999999999999998,-0.22252093395631434
1552,1986-05-31,3166.1000582948327,1,1986,5,31,22,5,151,2,Spring,-0.8660254037844387,-0.2225209339563146
1553,1986-06-30,956.4000183492899,1,1986,6,30,27,0,181,2,Summer,-1.0,1.0
1554,1986-07-31,728.0000135228038,1,1986,7,31,31,3,212,3,Summer,-0.8660254037844388,-0.900968867902419
1555,1986-08-31,490.5000092163682,1,1986,8,31,35,6,243,3,Summer,-0.5000000000000004,0.6234898018587334
1556,1986-09-30,4560.500075682998,1,1986,9,30,40,1,273,3,Fall,-1.8369701987210297e-16,0.6234898018587336
1557,1986-10-31,1359.100028961897,1,1986,10,31,44,4,304,4,Fall,0.5000000000000001,-0.9009688679024191
1558,1986-11-30,3457.5000479891896,1,1986,11,30,48,6,334,4,Fall,0.8660254037844384,0.6234898018587334
1559,1986-12-31,1454.1000267863274,1,1986,12,31,1,2,365,4,Winter,1.0,-0.22252093395631434
1560,1987-01-31,3968.000069871545,1,1987,1,31,5,5,31,1,Winter,0.8660254037844387,-0.2225209339563146
1561,1987-02-28,3248.5000622421503,1,1987,2,28,9,5,59,1,Winter,0.5000000000000001,-0.2225209339563146
1562,1987-03-31,4208.600072093308,1,1987,3,31,14,1,90,1,Spring,6.123233995736766e-17,0.6234898018587336
1563,1987-04-30,1873.4000294208527,1,1987,4,30,18,3,120,2,Spring,-0.4999999999999998,-0.900968867902419
1564,1987-05-31,3716.700056888163,1,1987,5,31,22,6,151,2,Spring,-0.8660254037844387,0.6234898018587334
1565,1987-06-30,2764.400045648217,1,1987,6,30,27,1,181,2,Summer,-1.0,0.6234898018587336
1566,1987-07-31,3157.2000598460436,1,1987,7,31,31,4,212,3,Summer,-0.8660254037844388,-0.9009688679024191
1567,1987-08-31,396.600008495152,1,1987,8,31,36,0,243,3,Summer,-0.5000000000000004,1.0
1568,1987-09-30,50.10000096261501,1,1987,9,30,40,2,273,3,Fall,-1.8369701987210297e-16,-0.22252093395631434
1569,1987-10-31,60.30000118911266,1,1987,10,31,44,5,304,4,Fall,0.5000000000000001,-0.2225209339563146
1570,1987-11-30,2679.3000527247787,1,1987,11,30,49,0,334,4,Fall,0.8660254037844384,1.0
1571,1987-12-31,4896.200075939298,1,1987,12,31,53,3,365,4,Winter,1.0,-0.900968867902419
1572,1988-01-31,4456.800081290305,1,1988,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
1573,1988-02-29,1199.2000226974487,1,1988,2,29,9,0,60,1,Winter,0.5000000000000001,1.0
1574,1988-03-31,2549.0000427365303,1,1988,3,31,13,3,91,1,Spring,6.123233995736766e-17,-0.900968867902419
1575,1988-04-30,4860.300086863339,1,1988,4,30,17,5,121,2,Spring,-0.4999999999999998,-0.2225209339563146
1576,1988-05-31,2750.00005120039,1,1988,5,31,22,1,152,2,Spring,-0.8660254037844387,0.6234898018587336
1577,1988-06-30,2829.3000507354736,1,1988,6,30,26,3,182,2,Summer,-1.0,-0.900968867902419
1578,1988-07-31,210.80000389367342,1,1988,7,31,30,6,213,3,Summer,-0.8660254037844388,0.6234898018587334
1579,1988-08-31,435.10000525414944,1,1988,8,31,35,2,244,3,Summer,-0.5000000000000004,-0.22252093395631434
1580,1988-09-30,875.6000167950988,1,1988,9,30,39,4,274,3,Fall,-1.8369701987210297e-16,-0.9009688679024191
1581,1988-10-31,102.20000226795673,1,1988,10,31,44,0,305,4,Fall,0.5000000000000001,1.0
1582,1988-11-30,8793.40015321225,1,1988,11,30,48,2,335,4,Fall,0.8660254037844384,-0.22252093395631434
1583,1988-12-31,3173.3000575602055,1,1988,12,31,52,5,366,4,Winter,1.0,-0.2225209339563146
1584,1989-01-31,4460.900073416531,1,1989,1,31,5,1,31,1,Winter,0.8660254037844387,0.6234898018587336
1585,1989-02-28,2913.8000537902117,1,1989,2,28,9,1,59,1,Winter,0.5000000000000001,0.6234898018587336
1586,1989-03-31,7004.100123055279,1,1989,3,31,13,4,90,1,Spring,6.123233995736766e-17,-0.9009688679024191
1587,1989-04-30,2947.7000525817275,1,1989,4,30,17,6,120,2,Spring,-0.4999999999999998,0.6234898018587334
1588,1989-05-31,3837.4000714346766,1,1989,5,31,22,2,151,2,Spring,-0.8660254037844387,-0.22252093395631434
1589,1989-06-30,1391.9000257700682,1,1989,6,30,26,4,181,2,Summer,-1.0,-0.9009688679024191
1590,1989-07-31,328.0000065639615,1,1989,7,31,31,0,212,3,Summer,-0.8660254037844388,1.0
1591,1989-08-31,3030.300049647689,1,1989,8,31,35,3,243,3,Summer,-0.5000000000000004,-0.900968867902419
1592,1989-09-30,2139.4000416323543,1,1989,9,30,39,5,273,3,Fall,-1.8369701987210297e-16,-0.2225209339563146
1593,1989-10-31,2235.500037163496,1,1989,10,31,44,1,304,4,Fall,0.5000000000000001,0.6234898018587336
1594,1989-11-30,2206.2000361979008,1,1989,11,30,48,3,334,4,Fall,0.8660254037844384,-0.900968867902419
1595,1989-12-31,827.5000136643648,1,1989,12,31,52,6,365,4,Winter,1.0,0.6234898018587334
1596,1990-01-31,4445.000081129372,1,1990,1,31,5,2,31,1,Winter,0.8660254037844387,-0.22252093395631434
1597,1990-02-28,2535.900046609342,1,1990,2,28,9,2,59,1,Winter,0.5000000000000001,-0.22252093395631434
1598,1990-03-31,2871.2000454366207,1,1990,3,31,13,5,90,1,Spring,6.123233995736766e-17,-0.2225209339563146
1599,1990-04-30,3894.000067077577,1,1990,4,30,18,0,120,2,Spring,-0.4999999999999998,1.0
1600,1990-05-31,4777.500077493489,1,1990,5,31,22,3,151,2,Spring,-0.8660254037844387,-0.900968867902419
1601,1990-06-30,1506.800023816526,1,1990,6,30,26,5,181,2,Summer,-1.0,-0.2225209339563146
1602,1990-07-31,798.2000109925866,1,1990,7,31,31,1,212,3,Summer,-0.8660254037844388,0.6234898018587336
1603,1990-08-31,2287.90003875643,1,1990,8,31,35,4,243,3,Summer,-0.5000000000000004,-0.9009688679024191
1604,1990-09-30,356.3000060543418,1,1990,9,30,39,6,273,3,Fall,-1.8369701987210297e-16,0.6234898018587334
1605,1990-10-31,2532.90004517138,1,1990,10,31,44,2,304,4,Fall,0.5000000000000001,-0.22252093395631434
1606,1990-11-30,2670.1000433042645,1,1990,11,30,48,4,334,4,Fall,0.8660254037844384,-0.9009688679024191
1607,1990-12-31,2554.9000472798944,1,1990,12,31,1,0,365,4,Winter,1.0,1.0
1608,1991-01-31,2045.9000338241458,1,1991,1,31,5,3,31,1,Winter,0.8660254037844387,-0.900968867902419
1609,1991-02-28,2013.9000328704715,1,1991,2,28,9,3,59,1,Winter,0.5000000000000001,-0.900968867902419
1610,1991-03-31,4773.000081285834,1,1991,3,31,13,6,90,1,Spring,6.123233995736766e-17,0.6234898018587334
1611,1991-04-30,3562.200055614114,1,1991,4,30,18,1,120,2,Spring,-0.4999999999999998,0.6234898018587336
1612,1991-05-31,7747.200144447386,1,1991,5,31,22,4,151,2,Spring,-0.8660254037844387,-0.9009688679024191
1613,1991-06-30,3942.400068387389,1,1991,6,30,26,6,181,2,Summer,-1.0,0.6234898018587334
1614,1991-07-31,598.0000108778477,1,1991,7,31,31,2,212,3,Summer,-0.8660254037844388,-0.22252093395631434
1615,1991-08-31,641.100010022521,1,1991,8,31,35,5,243,3,Summer,-0.5000000000000004,-0.2225209339563146
1616,1991-09-30,523.6000116541982,1,1991,9,30,40,0,273,3,Fall,-1.8369701987210297e-16,1.0
1617,1991-10-31,2652.300041139126,1,1991,10,31,44,3,304,4,Fall,0.5000000000000001,-0.900968867902419
1618,1991-11-30,6438.200111843646,1,1991,11,30,48,5,334,4,Fall,0.8660254037844384,-0.2225209339563146
1619,1991-12-31,2125.0000407472253,1,1991,12,31,1,1,365,4,Winter,1.0,0.6234898018587336
1620,1992-01-31,1532.900024600327,1,1992,1,31,5,4,31,1,Winter,0.8660254037844387,-0.9009688679024191
1621,1992-02-29,2734.4000491425395,1,1992,2,29,9,5,60,1,Winter,0.5000000000000001,-0.2225209339563146
1622,1992-03-31,1775.3000292181969,1,1992,3,31,14,1,91,1,Spring,6.123233995736766e-17,0.6234898018587336
1623,1992-04-30,3074.300055220723,1,1992,4,30,18,3,121,2,Spring,-0.4999999999999998,-0.900968867902419
1624,1992-05-31,917.8000214248896,1,1992,5,31,22,6,152,2,Spring,-0.8660254037844387,0.6234898018587334
1625,1992-06-30,4380.600076504052,1,1992,6,30,27,1,182,2,Summer,-1.0,0.6234898018587336
1626,1992-07-31,2409.800043128431,1,1992,7,31,31,4,213,3,Summer,-0.8660254037844388,-0.9009688679024191
1627,1992-08-31,604.4000128209591,1,1992,8,31,36,0,244,3,Summer,-0.5000000000000004,1.0
1628,1992-09-30,966.2000156566501,1,1992,9,30,40,2,274,3,Fall,-1.8369701987210297e-16,-0.22252093395631434
1629,1992-10-31,3428.900069773197,1,1992,10,31,44,5,305,4,Fall,0.5000000000000001,-0.2225209339563146
1630,1992-11-30,4211.0000690966845,1,1992,11,30,49,0,335,4,Fall,0.8660254037844384,1.0
1631,1992-12-31,5189.600084207952,1,1992,12,31,53,3,366,4,Winter,1.0,-0.900968867902419
1632,1993-01-31,7685.200142249465,1,1993,1,31,4,6,31,1,Winter,0.8660254037844387,0.6234898018587334
1633,1993-02-28,3563.7000503838062,1,1993,2,28,8,6,59,1,Winter,0.5000000000000001,0.6234898018587334
1634,1993-03-31,6153.200104318559,1,1993,3,31,13,2,90,1,Spring,6.123233995736766e-17,-0.22252093395631434
1635,1993-04-30,5507.60009907186,1,1993,4,30,17,4,120,2,Spring,-0.4999999999999998,-0.9009688679024191
1636,1993-05-31,4078.9000695720315,1,1993,5,31,22,0,151,2,Spring,-0.8660254037844387,1.0
1637,1993-06-30,5236.700097762048,1,1993,6,30,26,2,181,2,Summer,-1.0,-0.22252093395631434
1638,1993-07-31,2502.9000415802,1,1993,7,31,30,5,212,3,Summer,-0.8660254037844388,-0.2225209339563146
1639,1993-08-31,2205.7000349089503,1,1993,8,31,35,1,243,3,Summer,-0.5000000000000004,0.6234898018587336
1640,1993-09-30,206.20000384747982,1,1993,9,30,39,3,273,3,Fall,-1.8369701987210297e-16,-0.900968867902419
1641,1993-10-31,2182.100038483739,1,1993,10,31,43,6,304,4,Fall,0.5000000000000001,0.6234898018587334
1642,1993-11-30,1559.8000272139907,1,1993,11,30,48,1,334,4,Fall,0.8660254037844384,0.6234898018587336
1643,1993-12-31,3060.8000554814935,1,1993,12,31,52,4,365,4,Winter,1.0,-0.9009688679024191
1644,1994-01-31,2989.9000550210476,1,1994,1,31,5,0,31,1,Winter,0.8660254037844387,1.0
1645,1994-02-28,4428.300093874335,1,1994,2,28,9,0,59,1,Winter,0.5000000000000001,1.0
1646,1994-03-31,1247.0000189691782,1,1994,3,31,13,3,90,1,Spring,6.123233995736766e-17,-0.900968867902419
1647,1994-04-30,3492.5000619143248,1,1994,4,30,17,5,120,2,Spring,-0.4999999999999998,-0.2225209339563146
1648,1994-05-31,4547.600075960159,1,1994,5,31,22,1,151,2,Spring,-0.8660254037844387,0.6234898018587336
1649,1994-06-30,1596.7000279799104,1,1994,6,30,26,3,181,2,Summer,-1.0,-0.900968867902419
1650,1994-07-31,644.7000109478831,1,1994,7,31,30,6,212,3,Summer,-0.8660254037844388,0.6234898018587334
1651,1994-08-31,120.7000025883317,1,1994,8,31,35,2,243,3,Summer,-0.5000000000000004,-0.22252093395631434
1652,1994-09-30,926.4000169038773,1,1994,9,30,39,4,273,3,Fall,-1.8369701987210297e-16,-0.9009688679024191
1653,1994-10-31,2277.000041618943,1,1994,10,31,44,0,304,4,Fall,0.5000000000000001,1.0
1654,1994-11-30,5682.6000962257385,1,1994,11,30,48,2,334,4,Fall,0.8660254037844384,-0.22252093395631434
1655,1994-12-31,3448.3000617548823,1,1994,12,31,52,5,365,4,Winter,1.0,-0.2225209339563146
